assortiativity_out_in,assortiativity_out_out,assortiativity_in_in,assortiativity_in_out,avg_clustering_dir,avg_clustering_undir,avg_degree,avg_path_dir,avg_path_undir,density,diameter,diameter_undir,nb_edges,nb_nodes,graph_id
-0.1635,-0.0037,-0.0823,-0.0035,0.5991,0.8191,16.4185,1.7069,2.0739,0.0008761,4,4,76929,9371,172
-0.1109,-0.005,-0.1453,-0.0079,0.639,0.853,16.4185,1.7085,2.0823,0.0008761,4,4,76929,9371,179
-0.097,-0.0036,0.0236,-0.0012,0.5968,0.8389,16.4185,1.7264,2.0836,0.0008761,4,4,76929,9371,159
-0.1754,-0.0035,0.1226,0.002,0.6037,0.8221,16.4185,1.7576,2.0821,0.0008761,4,4,76929,9371,220
-0.1938,-0.0056,0.0097,0.0009,0.6328,0.857,16.4185,1.711,2.053,0.0008761,4,4,76929,9371,185
-0.1147,-0.0053,-0.0354,-0.0017,0.6427,0.8506,16.4185,1.6984,2.0874,0.0008761,4,4,76929,9371,180
-0.1776,-0.01,0.0899,-0.0001,0.6089,0.8395,16.4185,1.7384,2.0925,0.0008761,4,4,76929,9371,245
-0.0278,-0.0019,-0.1049,-0.0023,0.6349,0.8516,16.4185,1.7251,2.0932,0.0008761,4,4,76929,9371,168
-0.1975,-0.0034,-0.0917,0.0016,0.6523,0.8674,16.4185,1.6875,2.0576,0.0008761,4,4,76929,9371,178
-0.0217,0.0002,-0.122,-0.0076,0.6238,0.8516,16.4185,1.7139,2.0781,0.0008761,4,4,76929,9371,197
-0.1124,-0.0063,-0.079,-0.0018,0.6497,0.8083,16.4185,1.6963,2.1003,0.0008761,4,4,76929,9371,224
-0.1467,-0.0109,0.0263,-0.0008,0.6287,0.8671,16.4185,1.7051,2.0981,0.0008761,3,4,76929,9371,229
-0.1465,-0.0047,-0.0432,-0.0003,0.6307,0.8617,16.4185,1.7424,2.0753,0.0008761,4,4,76929,9371,223
-0.1315,-0.006,-0.0087,0.0062,0.6163,0.8046,16.4185,1.7154,2.1124,0.0008761,4,4,76929,9371,189
-0.1783,-0.0099,-0.103,-0.0041,0.6285,0.8461,16.4185,1.7092,2.0793,0.0008761,3,4,76929,9371,227
-0.1065,-0.0049,-0.0277,-0.0076,0.5961,0.8697,16.4185,1.7238,2.0759,0.0008761,4,4,76929,9371,206
-0.1246,-0.0066,-0.0198,-0.0028,0.6226,0.8311,16.4185,1.7111,2.0922,0.0008761,3,4,76929,9371,239
-0.0937,-0.006,0.0003,0.0002,0.6374,0.8298,16.4185,1.7058,2.0754,0.0008761,4,4,76929,9371,203
-0.1866,-0.0104,-0.1229,-0.0083,0.6061,0.8165,16.4185,1.6952,2.0581,0.0008761,4,4,76929,9371,169
-0.0511,-0.0054,0.0035,-0.0008,0.6357,0.8559,16.4185,1.748,2.1362,0.0008761,4,4,76929,9371,212
-0.215,-0.0131,-0.0909,-0.0037,0.5715,0.7885,16.4185,1.7159,2.0816,0.0008761,4,4,76929,9371,233
-0.2138,-0.0083,-0.0312,0.0028,0.6934,0.8507,16.4185,1.7023,2.0555,0.0008761,3,4,76929,9371,246
-0.0485,-0.0042,-0.0031,-0.0047,0.6223,0.8326,16.4185,1.7044,2.1116,0.0008761,4,4,76929,9371,211
-0.0207,-0.0008,-0.097,-0.007,0.6494,0.8647,16.4185,1.7444,2.0842,0.0008761,4,4,76929,9371,188
-0.2107,-0.0075,-0.1489,-0.0035,0.6337,0.8178,16.4185,1.7119,2.0756,0.0008761,4,4,76929,9371,207
-0.1818,-0.0128,0.0339,0.0004,0.6311,0.8593,16.4185,1.694,2.0831,0.0008761,4,4,76929,9371,251
-0.1165,-0.0043,0.0226,-0.0028,0.6057,0.8401,16.4185,1.7345,2.081,0.0008761,4,4,76929,9371,214
-0.0742,-0.0082,-0.1403,-0.01,0.6483,0.8561,16.4185,1.6898,2.0844,0.0008761,3,4,76929,9371,231
-0.2138,-0.0093,0.0609,0.001,0.6214,0.784,16.4185,1.7281,2.0829,0.0008761,4,4,76929,9371,217
-0.1286,-0.0079,-0.0454,-0.0001,0.6445,0.8296,16.4185,1.6925,2.0861,0.0008761,3,4,76929,9371,215
-0.0885,-0.0003,0.0835,0.0036,0.6373,0.8697,16.4185,1.724,2.0756,0.0008761,4,4,76929,9371,205
-0.0993,-0.008,-0.0992,-0.0047,0.6786,0.8578,16.4185,1.7103,2.0936,0.0008761,4,4,76929,9371,242
-0.0235,-0.0066,0.0398,-0.0029,0.6083,0.8094,16.4185,1.7164,2.0966,0.0008761,4,4,76929,9371,192
-0.0107,-0.0035,-0.0491,-0.0039,0.6127,0.8401,16.4185,1.7081,2.0938,0.0008761,4,4,76929,9371,183
-0.0387,0.004,-0.0856,-0.0063,0.6305,0.8387,16.4185,1.7682,2.1098,0.0008761,4,4,76929,9371,226
-0.1209,-0.0071,0.0427,0.0005,0.6492,0.8718,16.4185,1.7229,2.0764,0.0008761,4,4,76929,9371,219
-0.0944,-0.0019,-0.101,-0.003,0.6511,0.8608,16.4185,1.7306,2.0814,0.0008761,4,4,76929,9371,237
-0.0652,-0.0071,0.0317,0.0037,0.6122,0.8268,16.4185,1.673,2.0821,0.0008761,3,4,76929,9371,176
-0.0909,-0.0036,0.0141,-0.002,0.6113,0.804,16.4185,1.6955,2.0899,0.0008761,4,4,76929,9371,216
-0.0608,-0.0003,-0.0575,0.0019,0.5792,0.8265,16.4185,1.6948,2.0808,0.0008761,4,4,76929,9371,160
-0.14,-0.0083,0.009,-0.0004,0.6264,0.8299,16.4185,1.7354,2.0833,0.0008761,4,4,76929,9371,252
-0.1335,-0.0094,-0.025,-0.0033,0.6207,0.8418,16.4185,1.7136,2.0736,0.0008761,4,4,76929,9371,221
0.0122,-0.0019,0.0462,-0.0016,0.6324,0.8471,16.4185,1.7254,2.1014,0.0008761,4,4,76929,9371,210
-0.1522,-0.0049,-0.0815,-0.0071,0.6363,0.8489,16.4185,1.6963,2.0729,0.0008761,4,4,76929,9371,243
-0.0565,-0.0063,0.0477,0.0036,0.6145,0.8156,16.4185,1.751,2.1319,0.0008761,4,4,76929,9371,234
-0.1435,-0.003,-0.0815,-0.0021,0.6426,0.8434,16.4185,1.729,2.0646,0.0008761,4,4,76929,9371,232
-0.1194,-0.0066,-0.0306,-0.0048,0.6391,0.8926,16.4185,1.6984,2.0693,0.0008761,3,4,76929,9371,250
-0.0602,-0.0031,0.0698,0.0015,0.6045,0.8393,16.4185,1.6802,2.0743,0.0008761,3,4,76929,9371,230
-0.0888,-0.0066,-0.0891,-0.0076,0.6499,0.8783,16.4185,1.7066,2.0924,0.0008761,4,4,76929,9371,238
-0.0702,-0.0049,-0.0845,-0.003,0.6194,0.8593,16.4185,1.7144,2.1016,0.0008761,4,4,76929,9371,222
-0.0634,-0.0029,0.0782,0.0092,0.5866,0.8164,16.4185,1.7137,2.0931,0.0008761,4,4,76929,9371,253
-0.0454,-0.0016,-0.0376,-0.0008,0.6266,0.8486,16.4185,1.7254,2.0855,0.0008761,4,4,76929,9371,241
-0.1534,-0.0069,-0.0497,-0.0022,0.5865,0.8306,16.4185,1.7319,2.0623,0.0008761,4,4,76929,9371,240
-0.1003,-0.0048,0.1463,0.0043,0.5884,0.787,16.4185,1.7332,2.0728,0.0008761,4,4,76929,9371,228
-0.062,0.0008,-0.0023,-0.0044,0.5439,0.8092,16.4185,1.8205,2.0753,0.0008761,5,4,76929,9371,248
-0.1213,-0.0079,-0.1204,-0.0077,0.6277,0.8479,16.4185,1.6867,2.0753,0.0008761,4,4,76929,9371,257
-0.1377,-0.0047,-0.1079,-0.0043,0.6062,0.8398,16.4185,1.7118,2.072,0.0008761,4,4,76929,9371,254
-0.1724,-0.0086,-0.0724,-0.0114,0.6115,0.8323,16.4185,1.7277,2.1136,0.0008761,4,4,76929,9371,270
-0.1109,-0.0037,-0.1244,-0.0087,0.628,0.843,16.4185,1.7296,2.0869,0.0008761,4,4,76929,9371,255
-0.1759,-0.0088,-0.0727,-0.0018,0.648,0.8368,16.4185,1.7096,2.079,0.0008761,3,4,76929,9371,274
-0.0924,-0.003,0.0781,-0.0012,0.6181,0.8566,16.4185,1.6924,2.0707,0.0008761,4,4,76929,9371,256
-0.1286,-0.0081,-0.0016,-0.003,0.6109,0.7961,16.4185,1.6925,2.1122,0.0008761,3,4,76929,9371,260
-0.2374,-0.0132,-0.0309,-0.0087,0.6156,0.8355,16.4185,1.6842,2.0794,0.0008761,4,4,76929,9371,266
-0.1238,-0.0097,-0.0605,-0.0043,0.6284,0.8385,16.4185,1.6984,2.0781,0.0008761,4,4,76929,9371,258
-0.0989,-0.0053,-0.0515,-0.0037,0.6387,0.848,16.4185,1.7063,2.0712,0.0008761,4,4,76929,9371,264
-0.2319,-0.0127,0.0488,-0.0009,0.6461,0.8381,16.4185,1.729,2.0842,0.0008761,4,4,76929,9371,324
-0.246,-0.016,-0.1049,-0.0089,0.6332,0.858,16.4185,1.6586,2.079,0.0008761,3,4,76929,9371,265
-0.0793,-0.0031,-0.0166,-0.0046,0.6165,0.8534,16.4185,1.7139,2.0804,0.0008761,3,4,76929,9371,259
-0.1948,-0.0122,0.0247,0.0027,0.5781,0.8353,16.4185,1.7202,2.0872,0.0008761,4,4,76929,9371,284
-0.1345,-0.005,-0.0416,-0.0048,0.6414,0.8627,16.4185,1.7242,2.0736,0.0008761,4,4,76929,9371,267
-0.2083,-0.0101,-0.1057,-0.0063,0.6206,0.8691,16.4185,1.721,2.0715,0.0008761,4,4,76929,9371,262
-0.1455,-0.0068,0.0345,-0.0029,0.5882,0.8006,16.4185,1.7041,2.072,0.0008761,4,4,76929,9371,261
-0.1231,-0.0061,-0.1235,-0.0044,0.6219,0.8132,16.4185,1.7097,2.082,0.0008761,4,4,76929,9371,263
-0.1817,-0.0098,-0.1186,-0.009,0.6259,0.8373,16.4185,1.695,2.1048,0.0008761,4,4,76929,9371,277
-0.1767,-0.0074,-0.065,-0.0047,0.566,0.7906,16.4185,1.7108,2.0743,0.0008761,3,4,76929,9371,301
-0.2348,-0.0113,-0.1336,-0.0056,0.6757,0.8774,16.4185,1.7125,2.0601,0.0008761,4,4,76929,9371,323
-0.146,-0.0047,-0.0546,-0.0066,0.6174,0.834,16.4185,1.7278,2.0671,0.0008761,4,4,76929,9371,268
-0.1635,-0.0063,0.0329,0.0002,0.602,0.8185,16.4185,1.7496,2.0772,0.0008761,4,4,76929,9371,319
-0.081,-0.003,0.1616,0.0003,0.6186,0.8156,16.4185,1.7295,2.11,0.0008761,4,4,76929,9371,269
-0.1818,-0.0118,-0.0595,0.0003,0.5889,0.8146,16.4185,1.7279,2.0945,0.0008761,3,4,76929,9371,279
-0.1125,-0.0059,0.0034,0.0003,0.5696,0.7812,16.4185,1.7232,2.0861,0.0008761,4,4,76929,9371,276
-0.1918,-0.006,-0.1502,-0.008,0.659,0.8602,16.4185,1.7133,2.0647,0.0008761,4,4,76929,9371,318
-0.1738,-0.0033,-0.023,-0.0023,0.6371,0.8393,16.4185,1.6917,2.0541,0.0008761,4,4,76929,9371,286
-0.1055,-0.0002,-0.0743,-0.0022,0.6176,0.844,16.4185,1.7458,2.0715,0.0008761,4,4,76929,9371,313
-0.2227,-0.0105,-0.0801,-0.0012,0.6493,0.8632,16.4185,1.6961,2.0731,0.0008761,3,4,76929,9371,292
-0.1712,-0.0117,-0.0114,-0.0024,0.5941,0.8495,16.4185,1.7069,2.1014,0.0008761,4,4,76929,9371,291
-0.1603,-0.0025,-0.013,-0.0057,0.5581,0.8035,16.4185,1.7395,2.0641,0.0008761,4,4,76929,9371,336
-0.1852,-0.0123,-0.0374,-0.0013,0.666,0.836,16.4185,1.6957,2.0616,0.0008761,3,4,76929,9371,327
-0.0725,-0.0023,0.0143,0.0016,0.6431,0.8462,16.4185,1.7394,2.0788,0.0008761,4,4,76929,9371,285
-0.1238,-0.0055,0.0391,0.0024,0.6104,0.8474,16.4185,1.7042,2.0793,0.0008761,3,4,76929,9371,271
-0.0939,-0.0066,-0.0747,-0.0046,0.6011,0.838,16.4185,1.7253,2.1009,0.0008761,4,4,76929,9371,278
-0.1379,-0.0031,-0.0493,-0.0042,0.6121,0.8311,16.4185,1.7492,2.0849,0.0008761,4,4,76929,9371,304
-0.1267,-0.0117,-0.161,-0.006,0.643,0.8692,16.4185,1.6968,2.1069,0.0008761,3,4,76929,9371,316
-0.1915,-0.0058,-0.0504,-0.0036,0.629,0.8673,16.4185,1.72,2.0626,0.0008761,4,4,76929,9371,275
-0.0608,0.0001,0.0703,0.0011,0.6311,0.8264,16.4185,1.7575,2.078,0.0008761,4,4,76929,9371,287
-0.231,-0.0116,-0.0895,-0.0046,0.6552,0.861,16.4185,1.6961,2.0791,0.0008761,3,4,76929,9371,314
-0.1773,-0.0122,-0.0354,-0.0001,0.6074,0.8409,16.4185,1.7096,2.0813,0.0008761,4,4,76929,9371,306
-0.1067,-0.0052,-0.1672,-0.0049,0.6203,0.8315,16.4185,1.7094,2.0892,0.0008761,4,4,76929,9371,288
-0.0444,-0.0051,0.0933,-0.0009,0.6062,0.8545,16.4185,1.7328,2.101,0.0008761,4,4,76929,9371,273
-0.1081,-0.0088,-0.0342,-0.0068,0.6171,0.8247,16.4185,1.72,2.0938,0.0008761,4,4,76929,9371,272
-0.1738,-0.007,-0.1067,-0.0061,0.6607,0.8677,16.4185,1.7431,2.083,0.0008761,4,4,76929,9371,296
-0.109,-0.0082,-0.0967,-0.0009,0.6109,0.8401,16.4185,1.7107,2.0949,0.0008761,4,4,76929,9371,280
-0.136,-0.0041,-0.131,-0.0091,0.6575,0.8634,16.4185,1.67,2.0712,0.0008761,4,4,76929,9371,302
-0.1813,-0.0084,0.0371,0.0003,0.6111,0.8426,16.4185,1.7186,2.0705,0.0008761,4,4,76929,9371,299
-0.2281,-0.0127,-0.0802,-0.0008,0.6126,0.8156,16.4185,1.7198,2.1008,0.0008761,4,4,76929,9371,329
-0.1155,-0.0073,-0.0634,0.0001,0.6034,0.8389,16.4185,1.6779,2.0967,0.0008761,3,4,76929,9371,283
-0.1107,-0.0074,-0.0042,0.003,0.653,0.8418,16.4185,1.6876,2.0852,0.0008761,4,4,76929,9371,289
-0.1923,-0.0048,0.022,-0.003,0.6288,0.8422,16.4185,1.6802,2.05,0.0008761,4,4,76929,9371,348
-0.1218,-0.0071,0.0182,-0.0007,0.6678,0.8618,16.4185,1.7059,2.0757,0.0008761,4,4,76929,9371,320
-0.04,0.002,0.0553,0.0068,0.6252,0.8512,16.4185,1.7684,2.1074,0.0008761,4,4,76929,9371,282
-0.1032,-0.003,0.0053,-0.0007,0.616,0.8442,16.4185,1.6911,2.0882,0.0008761,4,4,76929,9371,293
-0.0668,0.0025,0.0382,0.0018,0.6084,0.798,16.4185,1.7041,2.0798,0.0008761,4,4,76929,9371,300
-0.0355,0.001,0.0399,-0.0012,0.6434,0.8507,16.4185,1.7454,2.0829,0.0008761,4,4,76929,9371,281
-0.1123,-0.0038,0.0038,0.0017,0.6118,0.835,16.4185,1.74,2.0723,0.0008761,4,4,76929,9371,303
-0.1371,-0.0072,-0.0696,-0.0029,0.6158,0.8611,16.4185,1.7269,2.0702,0.0008761,4,4,76929,9371,310
-0.1935,-0.004,-0.0198,-0.0007,0.6857,0.8754,16.4185,1.702,2.0723,0.0008761,4,4,76929,9371,290
-0.223,-0.0109,-0.0589,-0.0025,0.5928,0.8352,16.4185,1.7287,2.0721,0.0008761,4,4,76929,9371,328
-0.1459,-0.0086,-0.0384,-0.0027,0.6288,0.8083,16.4185,1.7494,2.1198,0.0008761,4,4,76929,9371,305
-0.1529,-0.0073,-0.1481,-0.004,0.6174,0.8464,16.4185,1.7238,2.0809,0.0008761,4,4,76929,9371,311
-0.1419,-0.0059,0.0446,-0.0012,0.6196,0.8613,16.4185,1.7209,2.0828,0.0008761,4,4,76929,9371,298
-0.1061,-0.003,-0.0262,0.0029,0.5854,0.7953,16.4185,1.719,2.0624,0.0008761,4,4,76929,9371,295
-0.15,-0.0037,-0.025,-0.0012,0.6388,0.8576,16.4185,1.7119,2.0771,0.0008761,4,4,76929,9371,312
-0.0433,-0.0045,0.0192,0.001,0.5924,0.8221,16.4185,1.7367,2.1085,0.0008761,4,4,76929,9371,309
-0.0189,0.0009,-0.0059,-0.0007,0.6242,0.7992,16.4185,1.7608,2.1235,0.0008761,4,4,76929,9371,335
-0.1445,-0.0108,-0.1052,-0.012,0.5873,0.8279,16.4185,1.71,2.0983,0.0008761,4,4,76929,9371,317
-0.0357,-0.0026,0.0955,0.0049,0.5704,0.8042,16.4185,1.7314,2.0963,0.0008761,4,4,76929,9371,297
-0.1305,-0.011,0.1206,0.0004,0.6035,0.8321,16.4185,1.7368,2.0768,0.0008761,4,4,76929,9371,325
-0.088,-0.0055,0.0211,0.0048,0.6265,0.8598,16.4185,1.7202,2.103,0.0008761,4,4,76929,9371,294
-0.1572,-0.0075,0.0198,0.0003,0.6141,0.8806,16.4185,1.7406,2.0911,0.0008761,4,4,76929,9371,343
-0.0868,-0.0062,-0.0281,-0.0056,0.6186,0.8403,16.4185,1.6908,2.0823,0.0008761,3,4,76929,9371,307
-0.1166,-0.0044,-0.0148,0.0015,0.6419,0.8444,16.4185,1.6975,2.0773,0.0008761,4,4,76929,9371,330
-0.026,-0.0042,-0.0578,-0.0046,0.6283,0.8631,16.4185,1.7236,2.1102,0.0008761,4,4,76929,9371,349
-0.1343,-0.0071,-0.0365,-0.0059,0.6112,0.8553,16.4185,1.7309,2.0769,0.0008761,4,4,76929,9371,315
-0.1329,-0.0029,0.028,0.0003,0.6367,0.8225,16.4185,1.7449,2.076,0.0008761,3,4,76929,9371,331
-0.1654,-0.0074,-0.1003,-0.0094,0.6044,0.7937,16.4185,1.7348,2.0854,0.0008761,4,4,76929,9371,332
-0.0469,-0.0032,0.0115,-0.0015,0.6468,0.8578,16.4185,1.69,2.1137,0.0008761,4,4,76929,9371,322
-0.1319,-0.0042,-0.0072,-0.0043,0.6109,0.8535,16.4185,1.712,2.0595,0.0008761,4,4,76929,9371,308
-0.2242,-0.0104,-0.0111,0.0025,0.6236,0.8202,16.4185,1.7208,2.0607,0.0008761,4,4,76929,9371,341
-0.0839,-0.0055,-0.0814,-0.0057,0.6831,0.864,16.4185,1.6851,2.0934,0.0008761,4,4,76929,9371,364
-0.1394,-0.0044,0.0964,0.0011,0.6122,0.8453,16.4185,1.7613,2.0855,0.0008761,4,4,76929,9371,334
0.0337,-0.0008,-0.1066,-0.0056,0.6057,0.8212,16.4185,1.7595,2.1123,0.0008761,4,4,76929,9371,326
-0.0666,-0.0051,-0.1762,-0.0066,0.5879,0.862,16.4185,1.6852,2.1136,0.0008761,4,4,76929,9371,342
-0.086,-0.0092,-0.0957,-0.0053,0.6506,0.8411,16.4185,1.68,2.0723,0.0008761,3,4,76929,9371,337
-0.1421,-0.0084,-0.1325,-0.0113,0.612,0.8199,16.4185,1.7196,2.1006,0.0008761,4,4,76929,9371,357
-0.2104,-0.0108,-0.0167,-0.0042,0.6621,0.8518,16.4185,1.718,2.0881,0.0008761,3,4,76929,9371,374
-0.1242,-0.0073,0.024,0.0038,0.6634,0.8579,16.4185,1.7063,2.0903,0.0008761,4,4,76929,9371,339
-0.1499,-0.0046,0.0856,0.0043,0.5914,0.8092,16.4185,1.7565,2.0959,0.0008761,4,4,76929,9371,352
-0.1057,-0.0041,-0.0475,-0.0055,0.6374,0.8314,16.4185,1.7785,2.1186,0.0008761,5,4,76929,9371,362
-0.13,-0.0031,0.0531,-0.0005,0.6329,0.8536,16.4185,1.7477,2.0793,0.0008761,4,4,76929,9371,340
-0.0591,-0.0071,0.0286,0.0041,0.6347,0.844,16.4185,1.7132,2.1297,0.0008761,4,4,76929,9371,350
-0.2125,-0.0107,-0.0081,0.0035,0.6026,0.8022,16.4185,1.7075,2.0741,0.0008761,4,4,76929,9371,367
-0.1945,-0.0083,-0.0384,-0.0069,0.594,0.8045,16.4185,1.7567,2.086,0.0008761,5,4,76929,9371,338
-0.1869,-0.0045,-0.0531,-0.0059,0.6523,0.8594,16.4185,1.7454,2.0703,0.0008761,4,4,76929,9371,356
-0.1175,-0.0104,-0.1599,-0.0071,0.6099,0.8529,16.4185,1.6915,2.1016,0.0008761,3,4,76929,9371,359
-0.1823,-0.0069,-0.0928,-0.0086,0.6396,0.872,16.4185,1.6992,2.0744,0.0008761,4,4,76929,9371,353
-0.1289,-0.0087,0.0185,0.0031,0.6243,0.8327,16.4185,1.717,2.0704,0.0008761,4,4,76929,9371,366
-0.0756,-0.0056,-0.109,-0.0078,0.606,0.8521,16.4185,1.7373,2.0862,0.0008761,4,4,76929,9371,321
-0.1264,-0.0063,0.0339,0.0016,0.6565,0.841,16.4185,1.7072,2.1009,0.0008761,3,4,76929,9371,346
-0.2303,-0.0129,0.0256,-0.0032,0.5921,0.7837,16.4185,1.7221,2.0814,0.0008761,4,4,76929,9371,358
-0.1213,-0.0005,-0.0831,-0.0045,0.6396,0.8534,16.4185,1.7872,2.0927,0.0008761,5,4,76929,9371,370
-0.1179,-0.0059,-0.1104,-0.0046,0.6634,0.8541,16.4185,1.7081,2.0805,0.0008761,4,4,76929,9371,360
-0.1588,-0.0063,-0.0014,-0.0014,0.6151,0.8384,16.4185,1.7181,2.0669,0.0008761,4,4,76929,9371,354
-0.067,-0.002,-0.1104,-0.0067,0.5748,0.8031,16.4185,1.7303,2.0924,0.0008761,5,4,76929,9371,345
-0.0928,-0.0067,-0.0336,-0.0013,0.6264,0.8451,16.4185,1.7071,2.0795,0.0008761,3,4,76929,9371,361
-0.1307,-0.0044,-0.1146,-0.0056,0.6162,0.8751,16.4185,1.707,2.0727,0.0008761,4,4,76929,9371,351
-0.0987,-0.0022,0.0429,0.0004,0.619,0.8266,16.4185,1.7331,2.0764,0.0008761,4,4,76929,9371,376
-0.1499,-0.0054,-0.0761,-0.0048,0.6049,0.84,16.4185,1.69,2.0831,0.0008761,4,4,76929,9371,355
0.0272,0.0032,-0.0153,-0.0029,0.6313,0.8774,16.4185,1.7302,2.092,0.0008761,4,4,76929,9371,333
-0.1323,-0.0115,0.1476,0.0045,0.5744,0.773,16.4185,1.7165,2.0864,0.0008761,3,4,76929,9371,378
-0.0538,0.0006,-0.106,-0.006,0.6315,0.8624,16.4185,1.7225,2.0865,0.0008761,4,4,76929,9371,363
-0.0711,-0.0009,-0.0702,-0.0035,0.5898,0.8093,16.4185,1.7093,2.073,0.0008761,4,4,76929,9371,371
-0.1046,-0.0049,-0.0514,-0.0033,0.6104,0.8284,16.4185,1.7217,2.0952,0.0008761,4,4,76929,9371,369
-0.0799,-0.0015,-0.0413,0.0022,0.598,0.8431,16.4185,1.7229,2.0933,0.0008761,4,4,76929,9371,373
0.0226,0.0022,-0.0259,-0.0005,0.5941,0.8229,16.4185,1.7307,2.0981,0.0008761,4,4,76929,9371,347
-0.0851,-0.0014,-0.0495,-0.0022,0.5559,0.8227,16.4185,1.6968,2.0753,0.0008761,4,4,76929,9371,368
-0.1375,0.0005,0.0098,0.0002,0.6225,0.8319,16.4185,1.7512,2.0606,0.0008761,4,4,76929,9371,344
-0.1506,-0.0084,-0.0455,-0.0086,0.6003,0.8246,16.4185,1.7077,2.0855,0.0008761,4,4,76929,9371,365
-0.154,-0.0102,0.0421,-0.0021,0.5966,0.8278,16.4185,1.7258,2.1174,0.0008761,4,4,76929,9371,380
-0.0527,-0.004,-0.1452,-0.0102,0.6145,0.82,16.4185,1.7604,2.1167,0.0008761,4,4,76929,9371,379
-0.0529,-0.0049,0.1411,0.0041,0.6468,0.8182,16.4185,1.7189,2.0745,0.0008761,4,4,76929,9371,375
-0.1614,-0.0066,-0.0334,-0.0053,0.6432,0.844,16.4185,1.7134,2.0613,0.0008761,4,4,76929,9371,377
-0.0616,-0.0072,0.0298,0.0014,0.6156,0.8377,16.4185,1.6956,2.0763,0.0008761,4,4,76929,9371,372
-0.1413,-0.0091,-0.1732,-0.0088,0.681,0.8479,16.4185,1.6739,2.125,0.0008761,3,4,76929,9371,382
-0.0943,-0.0054,0.0065,-0.001,0.6352,0.8065,16.4185,1.7109,2.0795,0.0008761,3,4,76929,9371,381
-0.0449,-0.0021,0.0177,-0.0009,0.6465,0.8512,16.4185,1.6891,2.0849,0.0008761,4,4,76929,9371,383
-0.1362,-0.0065,-0.1126,-0.0041,0.6477,0.8736,16.4185,1.6965,2.0869,0.0008761,4,4,76929,9371,384
-0.0972,-0.0024,0.0462,0.0033,0.6141,0.8239,16.4185,1.7279,2.0848,0.0008761,4,4,76929,9371,385
-0.2044,-0.0088,-0.1065,-0.0028,0.6022,0.845,16.4185,1.6723,2.0683,0.0008761,3,4,76929,9371,386
-0.2224,-0.0103,-0.0575,-0.0068,0.6316,0.822,16.4185,1.6579,2.0649,0.0008761,3,4,76929,9371,390
-0.0723,-0.0036,0.0178,-0.0008,0.6443,0.8589,16.4185,1.7346,2.0931,0.0008761,4,4,76929,9371,398
-0.1221,-0.0044,-0.1064,-0.0036,0.6621,0.8591,16.4185,1.6792,2.0723,0.0008761,4,4,76929,9371,391
-0.1083,0.0009,0.0413,0.0021,0.5635,0.8213,16.4185,1.7616,2.0756,0.0008761,4,4,76929,9371,388
0.0064,-0.0002,0.1408,0.0021,0.6044,0.7999,16.4185,1.7231,2.1093,0.0008761,4,4,76929,9371,387
-0.2043,-0.0103,-0.0886,-0.0094,0.6144,0.8183,16.4185,1.7314,2.0757,0.0008761,4,4,76929,9371,394
-0.1536,-0.0058,-0.0358,-0.0018,0.649,0.8577,16.4185,1.7049,2.075,0.0008761,4,4,76929,9371,389
-0.2267,-0.0093,-0.0153,-0.0065,0.6113,0.8643,16.4185,1.717,2.0566,0.0008761,4,4,76929,9371,395
-0.0844,-0.0094,-0.0718,-0.0043,0.6693,0.8516,16.4185,1.6987,2.1032,0.0008761,4,4,76929,9371,393
-0.1637,-0.0027,0.0096,-0.0014,0.6071,0.8379,16.4185,1.777,2.0751,0.0008761,4,4,76929,9371,397
-0.0812,-0.0083,-0.0564,-0.0045,0.6451,0.8745,16.4185,1.7359,2.1244,0.0008761,4,4,76929,9371,406
-0.1691,-0.012,-0.1286,-0.0072,0.6342,0.8316,16.4185,1.6883,2.0869,0.0008761,3,4,76929,9371,400
